epoch,loss,w1,w2,w3,w4,w5,w6,b1,b2,b3
2440,0.0005728743375002076,1.577661646220968,1.4013901657607803,-0.7178451423345636,-2.1616300632559007,-4.132681174590384,3.4498078704273683,1.1947605716338694,-0.5283169491317258,0.4279415249540957
2450,0.0005703880223903156,1.5780393952971887,1.40157904029889,-0.7182583294640795,-2.1618366568112863,-4.1348812943851865,3.4519609798389714,1.1945716970957598,-0.5281103555875167,0.4279098887483288
2460,0.0005679229274865211,1.5784152973321797,1.4017669913163844,-0.7186695042581436,-2.162042244199053,-4.137072040077104,3.4541049756284483,1.1943837460782654,-0.527904768210803,0.4278784235981284
2470,0.0005654787840091108,1.57878936917936,1.4019540272399735,-0.7190786849946748,-2.162246834558156,-4.1392534905213525,3.4562399341024284,1.1941967101546762,-0.5277001778626288,0.4278471278573999
2480,0.0005630553276800451,1.5791616274684037,1.4021401563844944,-0.7194858897100538,-2.162450436906785,-4.141425723586849,3.4583659306167363,1.1940105810101553,-0.5274965755248078,0.42781599990266744
2490,0.0005606522986293888,1.5795320886091255,1.4023253869548544,-0.7198911362032989,-2.1626530601444482,-4.14358881617255,3.4604830395920927,1.1938253504397953,-0.5272939522978335,0.42778503813267166
2500,0.000558269441304053,1.5799007687952848,1.402509727047933,-0.7202944420401557,-2.1628547130540157,-4.145742844223443,3.462591334529476,1.1936410103467168,-0.5270922993988373,0.4277542409679751
2510,0.0005559065043787669,1.580267684008307,1.402693184654443,-0.7206958245570946,-2.163055404303721,-4.147887882746217,3.464690888025186,1.1934575527402067,-0.5268916081595867,0.42772360685057803
2520,0.0005535632406692834,1.5806328500209281,1.4028757676607524,-0.7210953008652287,-2.1632551424491195,-4.150024005824605,3.466781771785588,1.1932749697338974,-0.5266918700245286,0.42769313424354116
2530,0.0005512394070476767,1.5809962824007584,1.403057483850667,-0.7214928878541468,-2.163453935935004,-4.152151286634427,3.468864056641567,1.1930932535439827,-0.526493076548872,0.42766282163061714
2540,0.000548934764359712,1.5813579965137758,1.4032383409071747,-0.7218886021956659,-2.1636517930972823,-4.154269797458312,3.470937812562688,1.192912396487475,-0.5262952193967114,0.42763266751588935
2550,0.0005466490773442366,1.5817180075277408,1.4034183464141563,-0.722282460347506,-2.1638487221648126,-4.1563796097001395,3.4730031086710667,1.1927323909804934,-0.5260982903391899,0.42760267042341926
2560,0.000544382114554481,1.5820763304155447,1.403597507858057,-0.7226744785568893,-2.1640447312612046,-4.1584807938991935,3.475060013254973,1.1925532295365928,-0.5259022812526997,0.4275728288969005
2570,0.0005421336482813254,1.5824329799584849,1.4037758326295262,-0.7230646728640613,-2.164239828406579,-4.1605734197440025,3.4771085937821504,1.1923749047651235,-0.5257071841171208,0.42754314149932054
2580,0.0005399034544783508,1.5827879707494743,1.40395332802502,-0.7234530591057444,-2.164434021519297,-4.162657556085939,3.4791489169128846,1.1921974093696297,-0.5255129910140948,0.4275136068126305
2590,0.0005376913126886849,1.583141317196183,1.4041300012483733,-0.7238396529185159,-2.164627318417646,-4.164733270952542,3.4811810485127963,1.1920207361462765,-0.5253196941253361,0.4274842234374197
2600,0.0005354970059736182,1.5834930335241162,1.4043058594123388,-0.72422446974212,-2.164819726821495,-4.166800631560559,3.4832050536654044,1.191844877982311,-0.5251272857309754,0.427454989992599
2610,0.0005333203208429092,1.5838431337796286,1.4044809095400936,-0.7246075248227095,-2.1650112543539204,-4.168859704328752,3.4852209966844208,1.191669827854556,-0.5249357582079391,0.42742590511509027
2620,0.0005311610471867089,1.584191631832878,1.404655158566717,-0.7249888332160234,-2.1652019085427896,-4.170910554890423,3.4872289411258155,1.1914955788279327,-0.5247451040283599,0.42739696745952127
2630,0.0005290189782091217,1.5845385413807171,1.4048286133406354,-0.7253684097905004,-2.1653916968223226,-4.172953248105743,3.489228949799648,1.1913221240540144,-0.5245553157580213,0.4273681756979286
2640,0.0005268939103633004,1.5848838759495298,1.4050012806250405,-0.7257462692303303,-2.165580626534612,-4.17498784807379,3.4912210847816696,1.1911494567696093,-0.5243663860548313,0.4273395285194648
2650,0.000524785643288064,1.5852276488980068,1.405173167099277,-0.7261224260384396,-2.165768704931119,-4.17701441814439,3.4932054074246865,1.1909775702953727,-0.524178307667329,0.42731102463011356
2660,0.0005226939797459991,1.5855698734198669,1.4053442793602062,-0.7264968945394222,-2.165955939174142,-4.179033020929706,3.495181978369729,1.1908064580344435,-0.5239910734332199,0.42728266275240934
2670,0.0005206187255629736,1.5859105625465264,1.4055146239235343,-0.7268696888824111,-2.1661423363382437,-4.181043718315627,3.497150857556988,1.1906361134711154,-0.5238046762779403,0.4272544416251627
2680,0.0005185596895690908,1.5862497291497097,1.4056842072251245,-0.7272408230438904,-2.1663279034116663,-4.183046571472907,3.499112104236546,1.1904665301695252,-0.5236191092132504,0.42722636000319214
2690,0.0005165166835409413,1.5865873859440134,1.4058530356222754,-0.7276103108304539,-2.1665126472977043,-4.185041640868123,3.5010657769789053,1.1902977017723744,-0.5234343653358559,0.4271984166570605
2700,0.0005144895221452344,1.5869235454894173,1.406021115394976,-0.7279781658815087,-2.166696574816062,-4.187028986274411,3.5030119336853236,1.1901296219996738,-0.5232504378260553,0.4271706103728168
2710,0.0005124780228836725,1.5872582201937437,1.4061884527471382,-0.7283444016719259,-2.166879692704172,-4.189008666781994,3.5049506315979406,1.1899622846475115,-0.5230673199464152,0.4271429399517439
2720,0.0005104820060391127,1.587591422315075,1.4063550538078027,-0.7287090315146397,-2.1670620076185023,-4.190980740808519,3.506881927309726,1.189795683586847,-0.5228850050404708,0.42711540421011035
2730,0.000508501294622941,1.587923163964115,1.4065209246323216,-0.729072068563195,-2.167243526135823,-4.192945266109197,3.5088058767742285,1.1896298127623282,-0.5227034865314523,0.42708800197892804
2740,0.0005065357143235979,1.5882534571065126,1.4066860712035194,-0.7294335258142456,-2.167424254754461,-4.194902299786756,3.51072253531516,1.1894646661911303,-0.5225227579210342,0.42706073210371376
2750,0.0005045850934563329,1.5885823135651347,1.406850499432829,-0.7297934161100055,-2.167604199895521,-4.1968518983011975,3.5126319576357843,1.1893002379618207,-0.522342812788112,0.4270335934442561
2760,0.000502649262914012,1.588909745022298,1.4070142151614096,-0.7301517521406518,-2.1677833679040908,-4.198794117479384,3.5145341978281404,1.1891365222332402,-0.5221636447875994,0.42700658487438703
2770,0.0005007280561190761,1.589235763021956,1.4071772241612377,-0.7305085464466806,-2.167961765050418,-4.200729012524442,3.516429309382097,1.188973513233412,-0.5219852476492503,0.4269797052817573
2780,0.0004988213089765335,1.5895603789718467,1.407339532136182,-0.7308638114212201,-2.1681393975310663,-4.202656638025004,3.518317345194232,1.1888112052584678,-0.5218076151765022,0.42695295356761676
2790,0.0004969288598280201,1.589883604145595,1.4075011447230548,-0.7312175593122977,-2.168316271470048,-4.204577047964252,3.520198357576561,1.188649592671595,-0.521630741245344,0.42692632864659896
2800,0.000495050549406853,1.5902054496847786,1.4076620674926452,-0.7315698022250653,-2.1684923929199393,-4.206490295728827,3.5220723982650908,1.1884886699020045,-0.5214546198032013,0.4268998294465097
2810,0.0004931862207940932,1.5905259266009535,1.4078223059507313,-0.7319205521239821,-2.1686677678629667,-4.208396434117555,3.5239395184282323,1.1883284314439184,-0.5212792448678466,0.4268734549081203
2820,0.0004913357193755529,1.590845045777641,1.4079818655390741,-0.7322698208349541,-2.1688424022120842,-4.210295515350025,3.525799768675054,1.1881688718555756,-0.5211046105263287,0.42684720398496345
2830,0.0004894988927997482,1.591162817972278,1.4081407516363913,-0.7326176200474382,-2.1690163018120185,-4.212187591075008,3.527653199063383,1.1880099857582584,-0.5209307109339204,0.42682107564313443
2840,0.00048767559093678705,1.5914792538181295,1.4082989695593158,-0.7329639613165038,-2.169189472440304,-4.2140727123787185,3.529499859107764,1.187851767835334,-0.5207575403130901,0.4267950688610957
2850,0.00048586566583810794,1.5917943638261642,1.4084565245633318,-0.7333088560648533,-2.169361919808291,-4.215950929792938,3.53133979778728,1.187694212831318,-0.5205850929524873,0.426769182629485
2860,0.0004840689716971184,1.5921081583869,1.4086134218436988,-0.7336523155848118,-2.169533649562141,-4.217822293302987,3.533173063553222,1.187537315550951,-0.5204133632059516,0.42674341595092696
2870,0.0004822853648106854,1.5924206477722085,1.4087696665363516,-0.7339943510402738,-2.169704667283801,-4.219686852355549,3.5349997043366335,1.1873810708582981,-0.5202423454915373,0.42671776783984877
2880,0.00048051470354143564,1.592731842137092,1.4089252637187923,-0.7343349734686178,-2.169874978491959,-4.221544655866364,3.5368197675557105,1.1872254736758574,-0.5200720342905573,0.42669223732229916
2890,0.0004787568482808586,1.5930417515214241,1.4090802184109574,-0.7346741937825834,-2.1700445886429844,-4.223395752227784,3.538633300123079,1.1870705189836923,-0.5199024241466432,0.4266668234357706
2900,0.00047701166141321717,1.5933503858516598,1.4092345355760745,-0.7350120227721149,-2.170213503131848,-4.225240189316193,3.5404403484529365,1.1869162018185753,-0.5197335096648242,0.4266415252290249
2910,0.0004752790072801996,1.5936577549425128,1.4093882201215002,-0.735348471106172,-2.170381727293029,-4.227078014499298,3.5422409584680814,1.1867625172731495,-0.5195652855106219,0.42661634176192176
2920,0.0004735587521463495,1.5939638684986053,1.4095412768995454,-0.7356835493345063,-2.170549266401402,-4.2289092746432795,3.5440351756067985,1.1866094604951043,-0.5193977464091621,0.426591272105252
2930,0.00047185076416518805,1.5942687361160832,1.4096937107082825,-0.7360172678894068,-2.1707161256731133,-4.230734016119846,3.5458230448296426,1.1864570266863672,-0.519230887144303,0.4265663153405714
2940,0.00047015491334608396,1.5945723672842054,1.4098455262923428,-0.7363496370874119,-2.17088231026643,-4.232552284813131,3.547604610626099,1.186305211102307,-0.5190647025577761,0.42654147056004005
2950,0.00046847107152178235,1.5948747713869047,1.409996728343691,-0.7366806671309925,-2.171047825282585,-4.234364126126497,3.5493799170211195,1.1861540090509588,-0.5188991875483471,0.42651673686626285
2960,0.0004667991123166566,1.5951759577043172,1.4101473215023959,-0.737010368110205,-2.17121267576661,-4.236169584989196,3.551149007581561,1.1860034158922539,-0.51873433707099,0.426492113372134
2970,0.0004651389111155661,1.5954759354142887,1.4102973103573806,-0.7373387500043128,-2.1713768667081306,-4.237968705862951,3.5529119254225,1.1858534270372691,-0.5185701461360741,0.4264675992006841
2980,0.000463490345033399,1.5957747135938496,1.4104466994471603,-0.7376658226833808,-2.1715404030421803,-4.239761532748388,3.554668713213448,1.1857040379474895,-0.5184066098085679,0.4264431934849295
2990,0.0004618532928852322,1.5960723012206672,1.4105954932605682,-0.7379915959098405,-2.1717032896499773,-4.241548109191379,3.556419413184451,1.1855552441340815,-0.5182437232072579,0.42641889536772515
3000,0.00046022763515710726,1.5963687071744712,1.4107436962374693,-0.7383160793400284,-2.1718655313596855,-4.243328478289268,3.558164067132098,1.1854070411571804,-0.5180814815039761,0.42639470400161966
3010,0.00045861325397739545,1.5966639402384517,1.4108913127694584,-0.7386392825256964,-2.1720271329471825,-4.245102682696991,3.559902716425413,1.1852594246251913,-0.5179198799228493,0.4263706185487133
3020,0.00045701003308876555,1.5969580091006357,1.411038347200549,-0.738961214915496,-2.172188099136793,-4.246870764633105,3.5616354020116554,1.1851123901941008,-0.5177589137395526,0.4263466381805182
3030,0.00045541785782070884,1.5972509223552378,1.411184803827849,-0.739281885856436,-2.17234843460202,-4.248632765885696,3.563362164422027,1.1849659335668008,-0.5175985782805828,0.42632276207782144
3040,0.0004538366150626302,1.5975426885039867,1.4113306869022226,-0.739601304595315,-2.172508143966263,-4.2503887278181915,3.5650830437772747,1.1848200504924271,-0.5174388689225415,0.4262989894305499
3050,0.000452266193237483,1.5978333159574305,1.411476000628944,-0.7399194802801308,-2.172667231803521,-4.2521386913750945,3.566798079793197,1.1846747367657058,-0.5172797810914316,0.4262753194376379
3060,0.0004507064822759266,1.5981228130362184,1.411620749168338,-0.7402364219614617,-2.172825702639081,-4.253882697087591,3.568507311786071,1.1845299882263118,-0.517121310261965,0.4262517513068984
3070,0.00044915737359101966,1.598411187972359,1.4117649366364085,-0.7405521385938273,-2.172983560950203,-4.255620785079094,3.5702107786779798,1.1843858007582413,-0.5169634519568831,0.4262282842548943
3080,0.0004476187600534069,1.5986984489104579,1.411908567105458,-0.7408666390370237,-2.1731408111667854,-4.257352995070671,3.5719085190020463,1.1842421702891917,-0.5168062017462894,0.426204917506813
3090,0.0004460905359670042,1.5989846039089328,1.4120516446046953,-0.7411799320574365,-2.1732974576720183,-4.259079366386396,3.573600570907602,1.1840990927899544,-0.516649555246992,0.42618165029634386
3100,0.00044457259704518067,1.5992696609412105,1.412194173120834,-0.741492026329332,-2.173453504803037,-4.260799937958605,3.575286972165241,1.1839565642738157,-0.5164935081218587,0.4261584818655567
3110,0.00044306484038738984,1.5995536278969005,1.412336156598679,-0.7418029304361262,-2.1736089568515458,-4.262514748333078,3.576967760171814,1.1838145807959708,-0.516338056079183,0.42613541146478345
3120,0.000441567164456283,1.599836512582949,1.4124775989417033,-0.74211265287163,-2.173763818064451,-4.264223835674113,3.5786429719553365,1.1836731384529464,-0.5161831948720605,0.4261124383525006
3130,0.00044007946905526903,1.6001183227247762,1.4126185040126171,-0.7424212020412763,-2.17391809264447,-4.26592723776954,3.580312644179802,1.1835322333820326,-0.5160289202977759,0.42608956179521473
3140,0.00043860165530651033,1.60039906596739,1.4127588756339242,-0.7427285862633256,-2.174071784750731,-4.267624992035638,3.5819768131499394,1.1833918617607255,-0.5158752281972,0.42606678106734946
3150,0.00043713362562935147,1.6006787498764843,1.412898717588471,-0.7430348137700499,-2.17422489849937,-4.269317135521982,3.583635514815869,1.1832520198061787,-0.5157221144541977,0.42604409545113536
3160,0.00043567528371917365,1.6009573819395155,1.4130380336199868,-0.7433398927088982,-2.1743774379641114,-4.271003704916207,3.5852887847777075,1.183112703774663,-0.5155695749950457,0.4260215042364995
3170,0.0004342265345266474,1.6012349695667651,1.4131768274336118,-0.743643831143642,-2.1745294071768404,-4.272684736548687,3.5869366582900857,1.182973909961038,-0.5154176057878597,0.42599900672096
3180,0.00043278728423741563,1.601511520092382,1.4133151026964206,-0.7439466370555013,-2.1746808101281654,-4.274360266397161,3.5885791702665863,1.1828356346982292,-0.5152662028420301,0.42597660220951983
3190,0.00043135744025214057,1.6017870407754058,1.413452863037933,-0.7442483183442525,-2.1748316507679766,-4.276030330091256,3.590216355284133,1.1826978743567167,-0.5151153622076701,0.42595429001456325
3200,0.000429936911166934,1.6020615388007777,1.4135901120506191,-0.7445488828293182,-2.174981933005982,-4.277694962916964,3.591848247587282,1.1825606253440306,-0.5149650799750695,0.4259320694557543
3210,0.000428525606754208,1.6023350212803298,1.413726853290395,-0.7448483382508376,-2.1751316607122524,-4.279354199821025,3.5934748810924697,1.1824238841042547,-0.5148153522741595,0.4259099398599365
3220,0.0004271234379438287,1.602607495253761,1.4138630902771105,-0.7451466922707206,-2.1752808377177413,-4.281008075415261,3.595096289392176,1.1822876471175392,-0.5146661752739857,0.4258879005610353
3230,0.0004257303168046825,1.6028789676895958,1.4139988264950285,-0.745443952473685,-2.175429467814807,-4.282656623980823,3.5967125057590357,1.1821519108996212,-0.5145175451821907,0.4258659508999609
3240,0.00042434615652655564,1.6031494454861288,1.4141340653932948,-0.7457401263682744,-2.1755775547577225,-4.284299879472388,3.5983235631498682,1.182016672001355,-0.5143694582445036,0.4258440902245125
3250,0.00042297087140239154,1.6034189354723503,1.4142688103864054,-0.7460352213878622,-2.175725102263172,-4.285937875522274,3.5999294942096665,1.1818819270082443,-0.5142219107442386,0.42582231788928593
3260,0.0004216043768108603,1.6036874444088605,1.4144030648546608,-0.7463292448916378,-2.1758721140107515,-4.28757064544449,3.6015303312754954,1.181747672539989,-0.5140748990018019,0.42580063325558176
3270,0.0004202465891992506,1.6039549789887673,1.4145368321446143,-0.7466222041655766,-2.1760185936434477,-4.289198222238751,3.6031261063803544,1.1816139052500354,-0.5139284193742066,0.4257790356913139
3280,0.00041889742606671565,1.6042215458385694,1.4146701155695154,-0.7469141064233956,-2.1761645447681186,-4.290820638594392,3.6047168512569683,1.1814806218251344,-0.513782468254595,0.42575752457092125
3290,0.0004175568059478044,1.6044871515190253,1.4148029184097435,-0.7472049588074927,-2.1763099709559635,-4.292437926894248,3.6063025973415193,1.1813478189849063,-0.5136370420717693,0.4257360992752806
3300,0.00041622464839630613,1.604751802526008,1.4149352439132346,-0.7474947683898711,-2.176454875742983,-4.294050119218453,3.60788337577732,1.1812154934814152,-0.5134921372897284,0.42571475919161994
3310,0.0004149008739694056,1.6050155052913464,1.4150670952959037,-0.7477835421730479,-2.1765992626304356,-4.295657247348208,3.6094592174184448,1.181083642098746,-0.5133477504072149,0.42569350371343495
3320,0.00041358540421212233,1.605278266183654,1.415198475742058,-0.7480712870909504,-2.176743135085283,-4.2972593427694585,3.6110301528332753,1.1809522616525918,-0.5132038779572659,0.4256723322404046
3330,0.0004122781616420362,1.6055400915091425,1.4153293884048024,-0.7483580100097968,-2.176886496540635,-4.298856436676542,3.6125962123080284,1.1808213489898474,-0.5130605165067731,0.42565124417830996
3340,0.00041097906973431946,1.6058009875124235,1.4154598364064428,-0.7486437177289622,-2.177029350396179,-4.300448559975763,3.6141574258501907,1.180690900988207,-0.5129176626560494,0.42563023893895363
3350,0.0004096880529070023,1.6060609603772982,1.4155898228388801,-0.7489284169818323,-2.177171700018608,-4.302035743288922,3.6157138231919417,1.1805609145557696,-0.5127753130384032,0.4256093159400802
3360,0.00040840503650655074,1.6063200162275326,1.4157193507639976,-0.7492121144366444,-2.177313548742039,-4.303618016956788,3.6172654337934897,1.1804313866306522,-0.5126334643197171,0.425588474605299
3370,0.00040712994679366755,1.6065781611276233,1.415848423214043,-0.7494948166973102,-2.1774548998684295,-4.3051954110425195,3.6188122868463837,1.1803023141806068,-0.5124921131980352,0.42556771436400676
3380,0.00040586271092939803,1.6068354010835477,1.4159770431920051,-0.749776530304234,-2.177595756667979,-4.3067679553350295,3.6203544112767534,1.1801736942026446,-0.5123512564031562,0.42554703465131216
3390,0.0004046032569614505,1.6070917420435062,1.4161052136719843,-0.7500572617351101,-2.1777361223795353,-4.308335679352302,3.6218918357485133,1.1800455237226655,-0.5122108906962343,0.4255264349079627
3400,0.0004033515138107736,1.6073471898986502,1.4162329375995562,-0.7503370174057125,-2.177876000210985,-4.3098986123446705,3.6234245886665257,1.1799177997950936,-0.512071012869383,0.42550591458027
3410,0.00040210741125839395,1.6076017504837994,1.4163602178921306,-0.7506158036706706,-2.1780153933396424,-4.3114567832980235,3.624952698179691,1.1797905195025191,-0.5119316197452879,0.42548547312003915
3420,0.00040087087993246847,1.6078554295781482,1.4164870574393047,-0.7508936268242334,-2.1781543049126326,-4.313010220936979,3.626476192184021,1.179663679955345,-0.5117927081768253,0.4254651099844969
3430,0.00039964185129558866,1.6081082329059613,1.4166134591032111,-0.7511704931010232,-2.178292738047264,-4.314558953728004,3.627995098325643,1.1795372782914386,-0.5116542750466854,0.4254448246362234
3440,0.0003984202576322783,1.608360166137259,1.41673942571886,-0.7514464086767743,-2.178430695831406,-4.3161030098825055,3.6295094440037783,1.1794113116757898,-0.5115163172670014,0.42542461654308267
3450,0.00039720603203677134,1.6086112348884893,1.416864960094475,-0.7517213796690623,-2.178568181323845,-4.317642417359844,3.6310192563736634,1.1792857773001748,-0.511378831778986,0.42540448517815543
3460,0.0003959991084009539,1.608861444723194,1.4169900650118272,-0.7519954121380241,-2.17870519755465,-4.319177203870322,3.6325245623494293,1.1791606723828225,-0.5112418155525712,0.425384430019672
3470,0.0003947994214025467,1.6091108011526605,1.4171147432265607,-0.7522685120870642,-2.1788417475255204,-4.320707396878138,3.6340253886069505,1.179035994168089,-0.5111052655860557,0.42536445055094857
3480,0.00039360690649348397,1.6093593096365666,1.4172389974685138,-0.7525406854635514,-2.178977834210143,-4.322233023604276,3.635521761586636,1.178911739926136,-0.5109691789057567,0.4253445462603207
3490,0.0003924214998885176,1.6096069755836133,1.417362830442037,-0.7528119381595034,-2.1791134605545253,-4.323754111029359,3.6370137074961897,1.1787879069526128,-0.5108335525656645,0.425324716641082
3500,0.0003912431385539964,1.6098538043521495,1.4174862448263053,-0.7530822760122644,-2.179248629477339,-4.325270685896477,3.638501252313327,1.1786644925683445,-0.5106983836471084,0.4253049611914211
3510,0.00039007176019686084,1.6100998012507872,1.4176092432756242,-0.7533517048051694,-2.179383343870253,-4.326782774713948,3.6399844217884505,1.1785414941190255,-0.5105636692584218,0.42528527941435934
3520,0.00038890730325382735,1.6103449715390061,1.417731828419734,-0.7536202302681992,-2.179517606598254,-4.328290403758052,3.6414632414472985,1.1784189089749157,-0.5104294065346138,0.4252656708176913
3530,0.0003877497068807465,1.6105893204277515,1.4178540028641065,-0.753887858078627,-2.1796514204999804,-4.329793599075731,3.642937736593534,1.1782967345305433,-0.5102955926370496,0.42524613491392516
3540,0.00038659891094216777,1.610832853080019,1.4179757691902404,-0.7541545938616538,-2.1797847883880332,-4.331292386487241,3.6444079323113145,1.1781749682044094,-0.5101622247531287,0.4252266712202235
3550,0.0003854548560010737,1.611075574611436,1.4180971299559493,-0.7544204431910341,-2.179917713049288,-4.33278679158877,3.6458738534678203,1.1780536074387005,-0.5100293000959749,0.42520727925834645
3560,0.0003843174833087956,1.6113174900908305,1.418218087695647,-0.7546854115896937,-2.1800501972452104,-4.334276839755009,3.647335524715737,1.1779326496990028,-0.5098968159041257,0.4251879585545945
3570,0.0003831867347950887,1.6115586045407928,1.418338644920628,-0.754949504530337,-2.180182243712148,-4.335762556141711,3.648792970495717,1.1778120924740219,-0.509764769441229,0.42516870863975187
3580,0.000382062553058406,1.611798922938228,1.4184588041193456,-0.7552127274360485,-2.180313855161644,-4.3372439656881765,3.6502462150388073,1.1776919332753042,-0.5096331579957434,0.42514952904903236
3590,0.00038094488135632026,1.6120384502149014,1.4185785677576825,-0.7554750856808792,-2.1804450342807256,-4.338721093119737,3.6516952823688125,1.1775721696369672,-0.5095019788806439,0.42513041932202433
3600,0.0003798336635960951,1.6122771912579779,1.4186979382792209,-0.755736584590431,-2.1805757837321917,-4.340193962950191,3.6531401963046677,1.1774527991154289,-0.5093712294331305,0.42511137900263757
3610,0.00037872884432546436,1.6125151509105464,1.4188169181055055,-0.7559972294424276,-2.1807061061549047,-4.3416625994841915,3.65458098046275,1.1773338192891443,-0.5092409070143417,0.42509240763905093
3620,0.0003776303687235144,1.6127523339721457,1.418935509636305,-0.7562570254672806,-2.180836004164069,-4.343127026819629,3.6560176582591586,1.1772152277583448,-0.5091110090090725,0.4250735047836594
3630,0.0003765381825917535,1.6129887451992748,1.4190537152498701,-0.7565159778486449,-2.1809654803515124,-4.344587268849953,3.6574502529119752,1.1770970221447796,-0.5089815328254955,0.42505466999302405
3640,0.00037545223234532464,1.613224389305902,1.4191715373031841,-0.7567740917239669,-2.1810945372859587,-4.346043349266476,3.658878787443492,1.1769792000914656,-0.5088524758948886,0.42503590282782133
3650,0.0003743724650043665,1.6134592709639624,1.4192889781322144,-0.7570313721850259,-2.181223177513298,-4.347495291560647,3.6603032846823846,1.1768617592624353,-0.508723835671362,0.42501720285279304
3660,0.00037329882818551625,1.613693394803849,1.4194060400521578,-0.7572878242784659,-2.18135140355685,-4.348943119026277,3.6617237672658898,1.176744697342492,-0.5085956096315951,0.42499856963669835
3670,0.0003722312700935647,1.6139267654148974,1.419522725357682,-0.7575434530063201,-2.1814792179176314,-4.350386854761749,3.663140257641932,1.1766280120369677,-0.5084677952745708,0.4249800027522647
3680,0.000371169739513224,1.6141593873458648,1.4196390363231661,-0.7577982633265286,-2.1816066230746127,-4.351826521672206,3.664552778071216,1.1765117010714836,-0.5083403901213208,0.4249615017761409
3690,0.0003701141858010779,1.6143912651054004,1.4197549752029337,-0.7580522601534485,-2.1817336214849723,-4.353262142471679,3.6659613506293076,1.176395762191716,-0.5082133917146657,0.42494306628885
3700,0.0003690645588776337,1.6146224031625067,1.4198705442314867,-0.7583054483583562,-2.1818602155843467,-4.354693739685203,3.6673659972086794,1.176280193163163,-0.5080867976189687,0.42492469587474385
3710,0.0003680208092194932,1.6148528059470006,1.419985745623734,-0.7585578327699429,-2.1819864077870825,-4.356121335650917,3.668766739520716,1.1761649917709158,-0.5079606054198842,0.4249063901219571
3720,0.00036698288785170006,1.6150824778499624,1.4201005815752141,-0.7588094181748027,-2.1821122004864772,-4.357544952522101,3.6701635990977084,1.1760501558194356,-0.5078348127241162,0.42488814862236285
3730,0.00036595074634017524,1.6153114232241792,1.4202150542623229,-0.7590602093179151,-2.18223759605502,-4.358964612269225,3.6715565972948174,1.1759356831323269,-0.5077094171591745,0.42486997097152845
3740,0.0003649243367842759,1.615539646384585,1.420329165842526,-0.7593102109031188,-2.1823625968446287,-4.360380336681942,3.6729457552920026,1.1758215715521236,-0.5075844163731413,0.42485185676867193
3750,0.00036390361180951543,1.6157671516086913,1.4204429184545795,-0.759559427593579,-2.1824872051868858,-4.361792147371052,3.674331094095929,1.1757078189400703,-0.5074598080344337,0.4248338056166195
3760,0.00036288852456034786,1.6159939431370134,1.420556314218741,-0.7598078640122508,-2.1826114233932707,-4.36320006577047,3.6757126345418536,1.1755944231759088,-0.5073355898315749,0.4248158171217628
3770,0.0003618790286931142,1.6162200251734906,1.4206693552369798,-0.7600555247423318,-2.1827352537553795,-4.3646041131391335,3.6770903972954803,1.17548138215767,-0.5072117594729664,0.42479789089401776
3780,0.00036087507836908117,1.6164454018858994,1.4207820435931837,-0.7603024143277132,-2.182858698545159,-4.3660043105628965,3.6784644028547873,1.175368693801466,-0.5070883146866636,0.42478002654678354
3790,0.0003598766282476028,1.616670077406261,1.4208943813533645,-0.7605485372734194,-2.1829817600151213,-4.367400678956406,3.6798346715518395,1.1752563560412852,-0.5069652532201541,0.4247622236969023
3800,0.0003588836334793849,1.6168940558312461,1.4210063705658567,-0.7607938980460465,-2.183104440398563,-4.368793239064944,3.6812012235545666,1.175144366828793,-0.50684257284014,0.424744481964619
3810,0.00035789604969986317,1.6171173412225697,1.4211180132615184,-0.7610385010741909,-2.183226741909785,-4.370182011466243,3.6825640788685265,1.1750327241331313,-0.5067202713323247,0.42472680097354215
3820,0.00035691383302269075,1.6173399376073831,1.4212293114539252,-0.7612823507488746,-2.1833486667442954,-4.3715670165722855,3.6839232573386322,1.1749214259407246,-0.5065983465011964,0.4247091803506053
3830,0.0003559369400333217,1.6175618489786598,1.4213402671395634,-0.7615254514239622,-2.1834702170790266,-4.3729482746310735,3.6852787786508743,1.1748104702550863,-0.5064767961698242,0.42469161972602854
3840,0.00035496532778269996,1.6177830792955759,1.4214508822980219,-0.7617678074165745,-2.18359139507254,-4.374325805728378,3.6866306623340037,1.1746998550966279,-0.5063556181796475,0.42467411873328165
3850,0.00035399895378106157,1.6180036324838865,1.4215611588921773,-0.7620094230074952,-2.183712202865227,-4.375699629789465,3.687978927761201,1.1745895785024725,-0.506234810390275,0.4246566770090461
3860,0.00035303777599181584,1.6182235124362943,1.4216710988683816,-0.7622503024415719,-2.1838326425795094,-4.377069766580792,3.689323594151718,1.1744796385262681,-0.5061143706792831,0.4246392941931793
3870,0.00035208175282554167,1.6184427230128167,1.421780704156643,-0.7624904499281129,-2.1839527163200434,-4.378436235711687,3.690664680572502,1.1743700332380067,-0.5059942969420183,0.42462196992867757
3880,0.0003511308431340549,1.6186612680411439,1.4218899766708066,-0.7627298696412756,-2.184072426173907,-4.379799056636018,3.6920022059398088,1.1742607607238431,-0.5058745870914024,0.4246047038616413
3890,0.0003501850062046077,1.6188791513169951,1.4219989183087325,-0.7629685657204542,-2.184191774210796,-4.381158248653809,3.6933361890207665,1.1741518190859173,-0.5057552390577383,0.42458749564123954
